58	85	1
58	99	1
58	106	1
58	107	1
59	60	1
59	61	1
59	64	1
59	67	4
59	68	3
59	69	4
59	70	1
59	71	3
59	72	2
59	74	2
59	75	2
59	77	1
59	79	1
59	80	2
59	81	6
59	82	1
59	84	5
59	85	3
59	86	1
59	87	3
59	90	1
59	92	1
59	93	4
59	95	1
59	96	1
59	97	3
59	100	1
59	101	1
59	102	1
59	103	1
59	105	3
59	106	1
59	107	2
59	108	2
59	109	1
59	111	2
59	112	2
59	114	3
60	61	1
60	62	2
60	65	1
60	67	1
60	71	1
60	72	1
60	75	1
60	76	4
60	79	1
60	81	1
60	83	1
60	84	2
60	85	2
60	86	1
60	87	3
60	89	2
60	90	2
60	95	2
60	96	1
60	101	1
60	103	1
60	109	2
60	113	1
60	114	1
61	64	1
61	72	1
61	73	2
61	76	1
61	79	1
61	81	1
61	82	1
61	84	2
61	86	2
61	88	1
61	96	2
61	99	2
61	101	1
61	106	1
61	109	1
61	114	1
61	115	1
62	63	2
62	66	2
62	72	1
62	73	1
62	75	1
62	76	1
62	79	1
62	83	1
62	89	1
62	90	1
62	103	1
62	114	1
63	64	1
63	66	9
63	68	1
63	69	2
63	70	1
63	71	2
63	72	1
63	73	2
63	74	2
63	75	1
63	76	1
63	80	1
63	83	1
63	86	1
63	87	1
63	88	1
63	89	1
63	90	1
63	93	1
63	97	1
63	98	2
63	99	2
63	102	1
63	103	1
63	104	1
63	108	2
63	111	1
63	114	2
64	66	1
64	68	1
64	69	1
64	73	1
64	75	1
64	76	2
64	79	2
64	80	1
64	82	1
64	83	2
64	90	2
64	94	1
64	95	1
64	97	2
64	98	1
64	99	2
64	100	1
64	102	1
64	105	1
64	106	1
64	107	1
64	108	2
64	109	1
64	110	1
64	111	1
64	113	1
64	114	1
64	115	1
65	70	1
65	74	1
65	75	2
65	78	4
65	87	2
65	90	1
65	91	2
65	94	1
65	95	2
65	98	1
65	99	2
65	100	1
65	102	2
65	103	2
65	106	1
65	108	2
65	109	4
65	110	1
65	113	2
65	114	2
66	68	1
66	69	1
66	70	1
66	71	1
66	72	1
66	73	2
66	74	2
66	76	1
66	80	1
66	83	1
66	86	1
66	87	1
66	88	1
66	89	1
66	90	1
66	93	1
66	97	1
66	98	1
66	99	2
66	102	1
66	103	1
66	104	1
66	108	2
66	111	1
66	114	2
67	68	1
67	69	1
67	70	1
67	71	1
67	73	1
67	76	1
67	78	1
67	81	3
67	82	1
67	85	1
67	87	2
67	91	2
67	94	1
67	96	1
67	97	1
67	98	2
67	99	1
67	101	1
67	105	1
67	108	1
68	71	1
68	73	1
68	77	1
68	80	1
68	82	1
68	85	1
68	92	1
68	97	1
68	98	2
68	99	1
68	102	1
68	111	3
68	114	2
69	74	1
69	76	1
69	85	1
69	87	1
69	88	1
69	90	1
69	93	1
69	97	3
69	99	2
69	104	1
69	105	2
69	108	1
69	109	1
69	112	1
70	71	1
70	73	1
70	75	1
70	77	1
70	78	1
70	81	2
70	82	1
70	84	1
70	85	1
70	87	2
70	88	1
70	89	1
70	90	1
70	92	1
70	100	1
70	101	1
70	105	2
70	109	2
70	110	2
70	115	1
71	73	1
71	74	1
71	75	2
71	78	1
71	79	1
71	81	1
71	82	1
71	84	1
71	87	1
71	90	1
71	91	1
71	92	1
71	95	1
71	98	1
71	100	2
71	103	1
71	106	1
71	107	1
71	108	2
71	109	1
71	111	1
71	112	1
71	113	1
71	114	1
72	75	3
72	79	2
72	81	2
72	83	3
72	84	2
72	85	3
72	86	3
72	87	1
72	89	1
72	90	1
72	92	2
72	93	3
72	96	1
72	98	1
72	100	1
72	101	1
72	103	1
72	104	1
72	105	2
72	107	1
72	110	2
72	114	1
73	75	1
73	80	2
73	85	1
73	86	1
73	87	1
73	88	1
73	92	1
73	94	2
73	97	1
73	99	2
73	100	1
73	102	1
73	104	1
73	105	1
73	106	2
73	109	1
73	114	1
73	115	1
74	75	1
74	77	1
74	79	1
74	80	1
74	85	1
74	87	1
74	88	1
74	89	1
74	90	2
74	94	1
74	99	1
74	100	1
74	108	2
74	109	2
74	111	2
74	115	1
75	79	1
75	83	2
75	86	1
75	90	1
75	92	5
75	93	3
75	94	1
75	97	1
75	98	3
75	99	1
75	100	5
75	101	3
75	103	2
75	105	1
75	107	2
75	108	2
75	110	2
75	113	1
75	114	2
76	85	1
76	86	1
76	90	2
76	95	2
76	98	3
76	99	1
76	101	2
76	103	2
76	104	1
76	108	1
77	80	2
77	81	1
77	84	1
77	94	1
77	99	2
77	100	1
77	110	1
77	115	1
78	79	1
78	88	1
78	91	5
78	94	1
78	99	2
78	100	1
78	101	1
78	102	2
78	103	2
78	105	1
78	108	1
78	109	1
78	110	1
78	113	1
78	114	2
79	80	2
79	84	1
79	86	2
79	90	1
79	91	1
79	93	1
79	96	2
79	97	1
79	99	1
79	106	1
79	108	3
79	109	2
79	111	1
79	113	1
79	114	1
80	81	2
80	84	3
80	86	1
80	93	1
80	94	1
80	97	2
80	99	1
80	100	1
80	102	1
80	109	1
80	112	1
80	115	1
81	84	8
81	85	2
81	86	1
81	87	3
81	88	1
81	91	1
81	93	1
81	95	1
81	96	2
81	98	1
81	99	1
81	100	1
81	103	1
81	104	1
81	105	2
81	107	1
81	108	1
81	109	1
81	111	1
81	112	1
82	86	1
82	89	1
82	100	1
82	101	1
82	103	1
82	105	1
82	109	1
82	115	1
83	86	2
83	87	1
83	89	1
83	90	1
83	92	1
83	93	1
83	97	1
83	98	2
83	100	1
83	104	1
83	105	1
83	107	1
83	109	1
83	110	3
83	114	1
84	85	3
84	86	2
84	87	1
84	88	1
84	93	1
84	94	1
84	95	1
84	96	2
84	99	1
84	100	1
84	107	1
84	109	1
84	111	1
84	112	2
84	114	1
85	87	1
85	93	1
85	94	2
85	101	1
85	103	1
85	104	1
85	107	1
85	109	1
85	111	2
85	114	2
86	87	2
86	88	2
86	89	1
86	90	1
86	92	2
86	93	1
86	96	3
86	97	1
86	98	2
86	101	1
86	102	2
86	103	1
86	104	3
86	107	1
86	109	1
86	110	2
86	115	1
87	89	1
87	90	2
87	93	1
87	95	1
87	96	1
87	98	2
87	100	2
87	101	2
87	104	1
87	105	1
87	106	1
87	108	2
87	109	3
88	92	1
88	96	2
88	99	1
88	101	2
88	102	1
88	104	1
88	105	1
88	107	1
88	109	2
88	110	2
88	113	1
88	115	1
89	90	1
89	93	1
89	98	1
89	104	1
89	111	1
90	98	2
90	100	2
90	102	1
90	103	1
90	105	1
90	107	2
90	108	3
90	109	2
90	114	2
91	94	1
91	95	1
91	99	3
91	100	2
91	103	2
91	108	1
91	109	1
91	113	1
91	114	1
92	93	2
92	96	1
92	98	2
92	100	1
92	101	3
92	104	1
92	105	1
92	110	2
92	111	1
92	115	1
93	97	1
93	98	1
93	100	1
93	101	2
93	104	1
93	105	1
93	107	1
93	109	2
93	111	1
94	99	1
94	100	1
94	101	1
94	106	1
94	109	1
94	110	1
94	113	1
94	114	2
94	115	1
95	99	1
96	98	1
96	101	1
96	103	1
96	104	1
96	106	1
96	108	1
96	109	1
96	110	1
96	115	1
97	98	1
97	100	1
97	102	1
97	105	2
97	107	1
97	109	1
97	110	1
97	112	1
98	99	1
98	101	2
98	103	1
98	104	2
98	107	1
98	109	1
98	110	2
98	111	2
99	100	1
99	102	1
99	103	2
99	104	1
99	108	1
99	109	1
99	113	1
99	114	4
99	115	1
100	101	3
100	103	2
100	105	2
100	109	1
100	110	2
100	112	2
101	103	1
101	104	1
101	105	3
101	110	4
101	111	1
101	112	1
101	115	1
102	103	2
102	107	2
102	109	1
102	113	1
102	114	1
103	105	1
103	107	1
103	113	1
104	109	1
104	110	1
104	115	1
105	109	1
105	110	2
105	112	1
105	115	1
106	107	1
106	111	2
106	113	1
106	114	4
107	109	3
107	110	1
107	111	1
107	113	2
107	114	1
108	109	1
108	111	2
108	112	1
108	114	1
109	110	1
109	113	3
109	114	2
109	115	2
110	112	1
110	113	1
110	115	1
111	112	1
111	113	2
111	114	3
113	114	2
